system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000009,31,32,33,51,55,198,44,1,794,18,612,-80,5,7,-53,18,3,-1,-3,-214,65,2,1,32,-18,2,0,16,484,-22,-11,3,-34,-7,14,-1,8.959446,368.16666,0.18000111,88658.0,0.012116667,169.08333,292.15332,1.1253306,"{""type"":""Point"",""coordinates"":[101.54353655017918,21.721668011762496]}"
1_0000000000000000000b,34,32,32,48,47,199,40,1,1178,13,-226,-45,-8,8,-16,2,29,1,-3,235,58,-8,2,0,5,2,-1,12,-235,-12,-20,1,-24,1,41,1,1.3636674,359.16666,0.13416778,88393.336,0.0114710005,199.0,292.34665,1.1706638,"{""type"":""Point"",""coordinates"":[100.4496610934552,21.956667096380144]}"
1_0000000000000000000e,30,28,28,50,56,196,40,1,767,19,370,135,-115,18,-11,-87,81,0,-4,-453,67,7,-32,44,24,-3,1,17,280,103,-57,10,6,-55,62,0,8.000972,375.75,0.18833445,90465.336,0.012864667,173.41667,293.50333,1.0019972,"{""type"":""Point"",""coordinates"":[101.42900453962143,21.949389843460924]}"
1_0000000000000000001d,36,36,36,50,56,200,43,1,959,15,-1011,-20,-7,-3,-22,0,-8,4,-1,-600,93,-8,-18,63,-13,-30,2,14,-978,-10,-20,-1,-28,2,-17,4,0.92740995,357.66666,0.17250112,88314.0,0.011493,195.25,291.91,1.1113305,"{""type"":""Point"",""coordinates"":[99.58835451127476,22.325064648112683]}"
1_0000000000000000002e,34,30,26,48,40,197,26,1,105,16,1224,-37,-6,34,-42,-58,-1,-4,-9,-876,28,1,-10,23,-9,9,3,14,943,-43,8,24,-47,-49,-5,-3,8.348003,411.75,0.26000112,98852.0,0.016331334,139.58333,296.8633,1.6219972,"{""type"":""Point"",""coordinates"":[103.95659246255458,22.51398338244402]}"
1_00000000000000000034,25,22,20,44,41,194,28,1,1371,17,-972,-10,8,-17,-27,19,-11,4,-10,-728,4,66,-14,51,16,10,2,15,-2202,-68,87,-92,-14,2,12,10,14.454822,351.66666,0.18916778,84122.664,0.011039333,184.08333,290.56665,1.0373305,"{""type"":""Point"",""coordinates"":[101.14684154316147,22.705323408647388]}"
1_00000000000000000040,35,35,38,49,64,200,55,1,1300,11,-368,-44,18,-22,-25,4,-8,2,0,-1744,92,-2,-20,61,-16,35,7,10,-621,36,-20,-2,0,-21,20,2,1.3680393,364.5,0.16500111,87028.664,0.0119406665,188.5,292.81665,1.0639971,"{""type"":""Point"",""coordinates"":[100.94984291772128,22.783478072811135]}"
1_00000000000000000049,27,22,18,34,25,191,16,1,1055,18,-1051,-110,-20,26,-64,-33,32,5,-15,-1385,63,-3,18,66,-18,7,4,14,-785,-88,-25,9,-83,-27,21,4,27.055182,395.91666,0.20083445,94389.336,0.015054334,148.0,295.00333,1.7659973,"{""type"":""Point"",""coordinates"":[103.63400771504514,22.905559341452374]}"
1_0000000000000000005a,26,23,20,37,36,191,24,1,1509,10,250,-73,43,20,9,-47,-12,0,-6,-2027,91,-16,27,53,15,-42,7,9,-777,-23,52,22,-49,-54,0,3,5.0238414,397.16666,0.18333444,94710.0,0.015213667,151.91667,295.33334,1.8653306,"{""type"":""Point"",""coordinates"":[103.69734032730723,22.96808039732274]}"
1_0000000000000000005c,29,28,28,39,44,191,36,1,1407,12,-31,-60,-1,20,-44,-7,16,0,-5,-1086,30,22,16,23,-22,-29,4,10,-913,-40,-2,29,-30,-3,-3,4,5.4602036,364.08334,0.17500111,87149.336,0.011881,155.75,290.66333,1.9279972,"{""type"":""Point"",""coordinates"":[104.32418291699643,22.9486788486392]}"
1_0000000000000000005d,30,28,26,46,40,197,27,1,1077,15,-1226,-59,-46,44,-67,-13,34,5,-13,-384,26,-19,3,40,14,15,0,13,-2003,-25,-42,37,-52,-26,20,8,10.839194,360.25,0.16333444,86330.0,0.011451334,154.91667,290.09332,1.9873307,"{""type"":""Point"",""coordinates"":[104.73004137667897,23.068334366307365]}"
1_00000000000000000069,39,40,42,55,61,203,47,1,218,13,2996,-45,3,-1,-63,14,5,-11,0,-707,53,-15,-25,76,-3,18,2,12,2392,-46,2,-19,-51,4,8,-9,2.1108017,397.16666,0.11583445,96242.664,0.012834,186.75,298.12668,1.8253306,"{""type"":""Point"",""coordinates"":[102.84465764656414,23.219520187524445]}"
1_0000000000000000006c,29,28,27,40,47,196,36,1,1485,12,-296,-75,17,10,-51,15,-21,1,-6,-989,56,-4,-24,55,-35,-3,3,10,-559,-55,8,-5,-36,-7,-17,2,20.73641,348.91666,0.11916778,83222.0,0.010609001,176.41667,289.75665,2.0173306,"{""type"":""Point"",""coordinates"":[103.51974325055059,23.19661378541289]}"
1_0000000000000000006e,25,23,21,36,42,197,29,1,1517,12,897,-112,62,-30,-25,-21,6,-2,-8,-2621,72,-1,34,14,-36,1,10,11,1537,-92,52,-5,-45,-24,10,-5,6.1228857,355.08334,0.14250112,84886.664,0.0113533335,164.83333,289.76666,2.1493306,"{""type"":""Point"",""coordinates"":[104.23255730855024,23.112800522012325]}"
1_0000000000000000007e,37,40,42,49,53,200,44,1,1715,5,343,-46,1,0,-32,18,8,-1,-4,-483,19,-20,-35,53,-1,7,1,5,65,-34,2,-8,-16,16,4,0,5.123334,349.58334,0.08833445,84794.0,0.009356667,193.66667,291.72,1.9893306,"{""type"":""Point"",""coordinates"":[103.15484609314503,23.388493362843725]}"
1_00000000000000000089,29,26,24,32,33,188,25,1,1496,13,634,-59,-20,-23,-53,12,13,-1,-4,-760,50,6,-13,86,-31,-7,2,13,595,-30,4,-13,-32,14,2,-1,19.691154,347.66666,0.12916778,84203.336,0.010314668,191.5,290.86,1.0346638,"{""type"":""Point"",""coordinates"":[99.92899861805066,23.543719129615233]}"
1_0000000000000000009a,28,28,26,50,51,195,34,1,1369,16,156,-94,30,-35,-76,-23,5,0,-8,-1154,67,-11,27,84,10,-6,4,14,237,-63,5,-34,-70,-43,7,0,5.0461373,368.66666,0.13500112,88546.664,0.011892667,146.66667,291.18332,1.9459972,"{""type"":""Point"",""coordinates"":[105.11137923966861,23.472034621080034]}"
