system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000000,49,47,46,45,60,206,62,1,39,-1,-220,-16,2,2,-5,3,3,1,5,448,18,-23,-9,17,4,11,-2,0,-166,-12,3,0,0,0,3,0,2.2035892,313.16666,0.044167783,101434.0,0.007191334,175.0,285.61667,4.442664,"{""type"":""Point"",""coordinates"":[121.54677403436891,38.88281271661849]}"
1_00000000000000000001,38,32,31,31,30,185,26,1,19,1,44,-35,-4,1,-7,-2,5,0,-6,90,-4,-44,-16,-11,-23,9,0,1,56,-31,-3,-1,-4,-3,6,0,8.750129,313.75,0.044167783,101524.0,0.0072850003,175.0,285.69333,4.416664,"{""type"":""Point"",""coordinates"":[121.63786455068873,38.88523846759156]}"
1_00000000000000000002,43,43,46,56,57,201,52,1,25,4,167,-17,-3,11,-18,6,-1,0,-3,251,19,-29,-16,23,-27,-1,-1,3,315,-16,1,12,-12,7,-8,-1,3.8914487,310.75,0.046667784,101130.0,0.007147667,173.33333,285.11,4.1539974,"{""type"":""Point"",""coordinates"":[121.76479732127609,39.046934389991605]}"
1_00000000000000000003,37,33,32,35,36,202,31,1,12,2,14,-31,0,5,-19,4,3,0,-5,149,21,-21,-12,25,-19,-4,-1,2,123,-29,-4,3,-19,3,7,0,0.92740995,309.91666,0.051667783,101296.0,0.006996,173.25,285.01,4.0273304,"{""type"":""Point"",""coordinates"":[121.72113826286181,39.11889090369107]}"
1_00000000000000000004,38,42,47,64,74,202,61,1,68,9,320,-22,5,10,-22,17,5,-1,1,862,65,-20,-17,40,-40,-2,-4,8,572,-19,13,9,-10,13,-6,-2,5.547545,310.75,0.046667784,101130.0,0.007147667,173.33333,285.11,4.1539974,"{""type"":""Point"",""coordinates"":[121.79713472211567,39.06957324603996]}"
1_00000000000000000005,33,30,31,39,36,199,26,1,2,7,-402,-14,2,10,-30,34,5,2,-4,539,38,-30,-26,29,-25,-23,-3,6,-392,-21,-1,9,-32,33,-1,2,0.92740995,309.08334,0.04833445,100448.0,0.007235667,172.25,284.68,4.1953306,"{""type"":""Point"",""coordinates"":[121.98119749539984,39.07280609430371]}"
1_00000000000000000009,29,27,28,63,57,200,38,1,17,14,-313,-81,11,47,-118,79,-49,2,-1,-472,109,-44,4,39,-55,12,2,11,-388,-103,-14,53,-118,104,-20,2,5.6745224,305.83334,0.055001117,101438.0,0.0066820006,174.75,284.44998,3.672664,"{""type"":""Point"",""coordinates"":[121.33818620529085,39.46438205331206]}"
1_0000000000000000000b,32,31,31,54,48,202,33,1,13,10,39,-72,0,5,-59,35,5,0,-8,420,35,-59,-20,43,-29,-7,-2,9,138,-78,-6,5,-71,35,4,0,3.8935008,305.58334,0.05333445,100774.0,0.006656667,170.33333,284.14667,3.7119973,"{""type"":""Point"",""coordinates"":[121.73838606573656,39.44012900268236]}"
1_0000000000000000000d,34,35,37,50,54,204,46,1,28,8,-191,-38,8,9,-28,22,-9,1,-4,608,2,-51,-6,15,-19,-14,-3,7,-35,-37,-2,6,-33,18,-4,0,0.92740995,307.83334,0.046667784,101254.0,0.006853667,167.5,284.33667,3.756664,"{""type"":""Point"",""coordinates"":[121.96448924375255,39.468694004030745]}"
1_0000000000000000000e,30,28,30,65,62,204,41,1,70,15,35,-117,21,17,-111,94,-34,0,-1,1178,82,-59,-10,47,-73,8,-6,14,-177,-101,-21,27,-125,83,0,1,4.8868065,303.58334,0.052501116,99972.0,0.006721667,164.41667,283.28665,3.7793307,"{""type"":""Point"",""coordinates"":[122.11971946962512,39.530140416547226]}"
1_00000000000000000010,38,39,41,60,68,202,57,1,14,10,726,-64,4,-5,-49,26,-5,-3,-1,1225,13,-25,-53,41,-34,37,-6,8,498,-70,-9,0,-47,31,8,-2,3.0350223,306.75,0.055001114,101222.664,0.0071816673,159.83333,283.48334,3.9413307,"{""type"":""Point"",""coordinates"":[122.58945009279724,39.55088861374891]}"
1_00000000000000000013,39,37,38,50,50,204,39,1,71,8,55,-52,0,7,-36,15,8,0,-6,665,14,-41,-8,29,-15,4,-3,6,47,-49,-5,11,-30,15,9,0,1.2067344,302.58334,0.055001117,100354.0,0.0065920004,167.0,283.22665,3.6553307,"{""type"":""Point"",""coordinates"":[122.05827305710868,39.78211529887534]}"
1_00000000000000000018,41,46,57,79,86,203,72,1,36,9,551,-40,11,-4,-30,30,-4,-2,-6,1720,-57,-64,-56,3,-4,43,-9,7,731,-39,27,-30,4,10,-9,-3,3.040068,303.41666,0.06250112,101178.0,0.0069610006,160.25,282.78998,3.2613306,"{""type"":""Point"",""coordinates"":[122.94841664580171,39.734148748843424]}"
1_00000000000000000020,30,28,27,67,57,202,38,1,133,19,580,-138,4,-8,-85,17,65,-1,-12,1381,12,-85,-79,96,-23,19,-7,15,1183,-149,-19,-9,-77,5,75,-5,3.0311525,299.16666,0.07083445,99863.336,0.006554334,156.5,281.72,2.7773306,"{""type"":""Point"",""coordinates"":[122.99557609854297,39.92952872060121]}"
1_00000000000000000024,30,28,28,58,52,197,38,1,21,14,131,-87,0,5,-85,36,22,0,-7,1073,51,-47,-52,37,-27,20,-5,11,496,-78,-29,6,-88,34,26,-1,1.5245274,303.16666,0.08333445,101256.0,0.006804667,152.75,282.24667,2.5499973,"{""type"":""Point"",""coordinates"":[123.73156856381841,39.97938592947979]}"
1_00000000000000000027,30,29,33,43,48,199,42,1,5,5,269,-29,15,-2,-29,2,0,-1,-6,1389,-5,-83,-5,-53,-6,-5,-7,4,152,-34,-6,0,-48,10,12,0,1.8543341,303.25,0.08250111,101288.0,0.0069580004,158.08333,282.63998,3.2373307,"{""type"":""Point"",""coordinates"":[124.15224907540261,39.87725021985061]}"
1_00000000000000000029,32,32,33,65,57,201,40,1,29,16,-441,-114,9,32,-99,86,-9,3,-7,620,-4,-58,-58,68,-121,-46,-3,13,-403,-107,-9,23,-94,62,4,2,4.0784802,300.41666,0.051667783,100668.0,0.006446,171.0,283.44,2.1633306,"{""type"":""Point"",""coordinates"":[119.9389693448311,40.144319159244645]}"
