system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000000,36,31,29,30,24,185,20,1,37,3,-415,-66,8,-3,-2,1,4,1,-9,-22,13,-10,7,46,-30,-17,0,2,-543,-65,0,0,-6,5,0,2,6.5849795,314.41666,0.07416778,101434.0,0.007529667,159.25,284.93332,3.0439973,"{""type"":""Point"",""coordinates"":[121.5589027892343,38.886317570046494]}"
1_00000000000000000001,39,36,36,42,44,200,36,1,30,3,-38,-44,4,3,-4,7,5,0,-4,-393,16,-1,5,30,-22,-9,1,2,-205,-42,-1,1,-2,6,4,0,2.5602572,311.16666,0.06666778,100952.664,0.0073513337,158.58333,284.39334,2.9079974,"{""type"":""Point"",""coordinates"":[121.69769230952282,39.03750339126358]}"
1_00000000000000000002,55,43,42,59,81,201,72,1,7,14,-840,-18,-2,12,40,-3,4,4,4,-887,30,-6,0,30,-5,-13,3,8,-518,-6,-3,6,20,0,2,2,1.5118954,312.0,0.06666778,101252.0,0.007403667,158.33333,284.53333,2.9926639,"{""type"":""Point"",""coordinates"":[121.82704637198218,39.05717694511138]}"
1_00000000000000000003,40,40,41,49,52,200,47,1,47,4,-92,-31,9,1,-5,3,4,0,-2,-652,34,0,14,33,0,-5,2,3,-204,-28,4,1,-5,2,7,1,3.8915877,311.16666,0.06666778,100952.664,0.0073513337,158.58333,284.39334,2.9079974,"{""type"":""Point"",""coordinates"":[121.6995785092684,39.07388519675864]}"
1_00000000000000000005,37,33,33,36,32,200,26,1,33,4,163,-41,5,4,-21,10,1,0,-7,-830,66,-22,0,31,-34,0,3,3,-17,-36,4,4,-16,10,3,0,2.3883486,309.16666,0.06750111,100711.336,0.0072423336,157.83333,284.03998,3.0073307,"{""type"":""Point"",""coordinates"":[121.92703279490361,39.08331619548668]}"
1_00000000000000000006,41,40,40,56,59,201,50,1,85,8,179,-71,14,0,-40,24,7,0,-3,-222,86,-18,24,40,-24,-16,0,7,-103,-56,5,5,-32,21,6,0,3.0270395,308.83334,0.06750111,101198.0,0.007186667,158.08333,284.03998,2.9113307,"{""type"":""Point"",""coordinates"":[121.82893703082887,39.256873326688904]}"
1_00000000000000000008,40,40,43,63,72,200,57,1,14,11,308,-122,33,0,-90,66,-15,0,-1,1662,21,-13,11,13,-99,2,-6,9,205,-109,32,-5,-86,55,-22,0,1.1994431,308.16666,0.06750111,101356.0,0.0071450006,155.75,283.77,2.914664,"{""type"":""Point"",""coordinates"":[122.24018208458396,39.36197433851862]}"
1_00000000000000000009,30,26,21,74,42,196,19,1,17,16,-171,-113,10,32,-119,110,-35,1,-2,-405,127,-55,13,95,-52,12,1,13,-268,-86,-6,33,-93,88,-20,1,5.6745224,308.25,0.07083445,101438.0,0.0072360006,160.16667,283.98666,2.9639974,"{""type"":""Point"",""coordinates"":[121.33818620529085,39.46438205331206]}"
1_0000000000000000000a,40,37,36,61,59,200,44,1,20,10,-147,-88,9,9,-53,43,3,1,-6,-701,27,-23,31,81,-4,10,2,9,-91,-68,0,10,-44,32,0,0,0.0,305.25,0.07166778,100740.664,0.007051667,160.25,283.50998,2.9639974,"{""type"":""Point"",""coordinates"":[121.47077757511504,39.61368167478353]}"
1_0000000000000000000b,38,36,33,56,45,200,31,1,13,10,-409,-87,8,8,-50,28,13,2,-5,-770,69,-13,22,65,-20,-10,2,8,-605,-74,0,9,-40,23,10,2,3.8935008,306.5,0.06750111,100773.336,0.0070503335,158.83333,283.69998,2.9213307,"{""type"":""Point"",""coordinates"":[121.73838606573656,39.44012900268236]}"
1_0000000000000000000c,34,33,28,57,51,201,33,1,67,17,-771,-93,20,28,-46,47,5,3,-6,-336,81,-21,18,50,-37,-3,1,14,-1029,-73,6,20,-27,34,4,4,4.5432334,306.5,0.06750111,100773.336,0.0070503335,158.83333,283.69998,2.9213307,"{""type"":""Point"",""coordinates"":[121.77719362220469,39.45306485483841]}"
