system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000004,36,37,36,75,52,202,35,1,1327,13,616,-119,105,-44,-12,-35,-16,-3,-9,-619,53,-4,-22,75,-34,-79,3,9,672,-126,115,-53,-18,-33,-36,-3,1.4878707,300.41666,0.0050011175,86633.336,0.005235334,200.33333,285.6133,1.2119973,"{""type"":""Point"",""coordinates"":[80.17584981644343,37.16262976233172]}"
1_00000000000000000037,28,28,31,43,54,189,46,1,3048,11,327,-60,8,7,-47,43,-23,-1,-9,293,48,-114,-41,20,-43,-16,-2,10,475,-62,-6,5,-57,38,-15,-2,18.679794,228.83333,0.045001116,65664.0,0.0031616671,191.33333,269.21332,2.2779973,"{""type"":""Point"",""coordinates"":[101.96960811493699,37.31758798304002]}"
1_0000000000000000004a,37,39,43,66,67,206,53,1,1045,6,173,-38,-5,0,-32,25,-7,0,-9,34,64,-48,-29,11,-8,-39,0,5,194,-34,-12,0,-37,24,-5,0,9.228245,291.91666,0.050001115,89038.0,0.005517667,176.0,282.24332,2.0359972,"{""type"":""Point"",""coordinates"":[109.69197741951774,37.147807710430065]}"
1_00000000000000000053,46,52,58,78,80,204,72,1,1407,8,245,-51,3,-5,-30,-10,-6,-1,-5,-464,16,-84,-40,-13,-13,-20,3,6,195,-47,0,-6,-32,-7,-6,0,0.92740995,305.91666,0.00833445,85962.0,0.005067667,181.41667,285.31665,1.0599972,"{""type"":""Point"",""coordinates"":[78.57640148227976,37.44506030485488]}"
1_00000000000000000090,41,52,62,71,91,208,84,1,1368,5,91,1,9,-2,-1,0,0,0,3,137,18,-30,-33,-8,-14,15,0,5,120,-3,6,-6,-2,0,-1,0,4.6273675,285.08334,0.021667784,85705.336,0.005062667,196.83333,282.47333,2.0899973,"{""type"":""Point"",""coordinates"":[104.92919820702903,37.43994125684553]}"
1_0000000000000000009e,42,47,53,64,66,204,60,1,688,3,14,-19,-3,2,-18,7,2,0,-8,77,46,-38,-5,-50,-23,-14,-1,3,51,-20,-8,3,-26,8,4,0,12.098643,301.91666,0.055001114,92650.0,0.006106667,173.25,283.95667,2.1499972,"{""type"":""Point"",""coordinates"":[110.74031207718286,37.45557040603785]}"
1_000000000000000000e0,41,48,55,70,79,202,67,1,1787,10,517,-45,28,-10,-19,-4,1,-3,-7,387,30,-50,-3,-19,11,-35,-3,9,502,-39,21,-9,-22,-2,-1,-2,2.5193825,275.08334,0.024167784,81646.0,0.0050053336,193.25,280.15997,2.7973306,"{""type"":""Point"",""coordinates"":[102.79911238840425,37.69191613917364]}"
1_00000000000000000135,40,48,56,81,84,205,71,1,1184,11,161,-54,4,21,-63,42,-14,0,-2,-30,31,-36,-35,-8,-55,-28,0,10,195,-61,-5,21,-71,40,-14,0,4.38231,282.66666,0.04333445,87456.664,0.004692667,183.08333,281.54333,2.4879973,"{""type"":""Point"",""coordinates"":[109.06109042517305,37.83124521068961]}"
1_00000000000000000136,32,36,39,59,68,209,56,1,1108,9,292,-38,2,10,-35,16,0,-1,0,1115,38,-36,-60,-13,-18,-49,-7,9,502,-54,10,4,-39,17,-7,-2,13.198785,284.25,0.042501114,88176.664,0.0047846674,183.66667,281.93,2.4759972,"{""type"":""Point"",""coordinates"":[109.2761484098797,37.96734143394183]}"
1_00000000000000000182,39,47,56,69,79,208,71,1,1093,7,170,-22,2,4,-23,7,3,0,0,777,34,-12,-65,-9,-20,-20,-5,7,220,-25,0,4,-30,10,2,-1,3.6449373,288.33334,0.045001116,88668.664,0.0053793336,176.75,281.66998,2.030664,"{""type"":""Point"",""coordinates"":[109.77579068291831,38.24949997130073]}"
1_00000000000000000189,42,46,54,81,86,202,59,1,1225,13,80,-56,10,21,-20,6,9,0,-7,-1021,-51,-32,-35,-39,-38,9,7,9,42,-64,11,18,-32,0,4,0,1.8543341,304.0,0.009167784,87798.664,0.0060323337,192.5,285.0833,1.3139971,"{""type"":""Point"",""coordinates"":[77.28336473610469,38.351907686094165]}"
1_000000000000000001c0,36,41,46,68,70,201,59,1,2425,10,107,-42,10,-6,-43,27,0,0,-5,1076,50,-25,-14,6,-34,27,-8,9,326,-32,0,-7,-48,17,12,-1,3.0063624,250.25,0.029167784,75001.336,0.0038140004,200.41667,275.76666,1.8506639,"{""type"":""Point"",""coordinates"":[100.57093080570473,38.47264230621727]}"
1_000000000000000001c4,44,46,52,56,55,203,51,1,1726,2,-299,-3,38,-1,-29,1,32,2,-8,-399,30,-47,25,-22,10,1,2,1,-171,-5,24,0,-18,0,20,1,2.1990557,262.66666,0.015001117,80314.664,0.0038926671,201.66667,279.03333,2.8273306,"{""type"":""Point"",""coordinates"":[102.07821398019472,38.374278996079305]}"
1_000000000000000001ca,42,52,64,79,92,208,82,1,1158,9,43,-11,2,9,-20,10,3,0,4,521,28,-17,-32,16,-41,-17,-3,9,147,-18,0,6,-23,9,0,0,2.1985614,286.41666,0.045001116,88089.336,0.005284667,177.0,281.32333,2.018664,"{""type"":""Point"",""coordinates"":[109.78602877893702,38.31768408550897]}"
1_0000000000000000020d,39,40,45,48,49,202,45,1,1541,2,3,-4,-1,1,3,5,0,0,-8,-300,11,-14,8,-37,2,7,1,2,0,-6,0,0,0,4,2,0,2.2002087,270.33334,0.014167784,82754.0,0.004175667,201.33333,280.59665,2.670664,"{""type"":""Point"",""coordinates"":[102.1868243045535,38.50498416615791]}"
1_0000000000000000020f,42,47,54,76,77,201,65,1,1372,12,334,-55,19,-2,-34,14,2,-1,-4,90,29,-35,-14,12,13,1,0,10,417,-51,14,-4,-39,15,2,-2,2.2013683,276.58334,0.010834451,86135.336,0.0040940004,200.16667,281.93668,2.4533305,"{""type"":""Point"",""coordinates"":[103.03788387251313,38.63568487713546]}"
1_00000000000000000212,38,42,48,63,65,202,57,1,1108,8,13,-36,8,6,-21,15,3,0,-4,-58,43,-36,10,10,-18,-1,0,7,79,-38,6,5,-22,14,2,0,1.5054551,289.41666,0.027501117,88836.664,0.005707334,189.91667,282.48334,2.0913305,"{""type"":""Point"",""coordinates"":[106.22762600637772,38.56831231931895]}"
1_00000000000000000261,42,46,51,58,61,204,54,1,951,4,39,-14,3,1,-6,5,0,0,-4,425,-24,-5,-34,9,-37,-16,-3,3,84,-17,1,0,-9,5,-1,0,1.8543341,289.25,0.05416778,89178.0,0.0052403337,171.5,281.63,2.0639973,"{""type"":""Point"",""coordinates"":[110.49695663719106,38.8310693079943]}"
