system:index,B1,B2,B3,B4,B5,B6,B7,Built,DEM,EVI,EVI_constant,EVI_cos_1,EVI_cos_2,EVI_cos_3,EVI_sin_1,EVI_sin_2,EVI_sin_3,EVI_t,NDBI,NDBI_constant,NDBI_cos_1,NDBI_cos_2,NDBI_cos_3,NDBI_sin_1,NDBI_sin_2,NDBI_sin_3,NDBI_t,NDVI,NDVI_constant,NDVI_cos_1,NDVI_cos_2,NDVI_cos_3,NDVI_sin_1,NDVI_sin_2,NDVI_sin_3,NDVI_t,SLOPE,lrad,prec,pres,shum,srad,temp,wind,.geo
1_00000000000000000002,33,30,28,36,27,199,22,1,78,9,-36,-58,5,9,-30,-11,39,0,-10,601,56,26,-3,-21,13,3,-5,6,252,-54,7,-6,-32,-20,26,-1,2.7802885,373.25,0.21333444,100414.664,0.011764334,147.5,291.96,2.6306639,"{""type"":""Point"",""coordinates"":[117.98863880787285,28.470080464249595]}"
1_0000000000000000000e,30,28,26,49,40,196,25,1,148,16,333,-85,9,-9,-25,-7,18,-1,-9,-578,51,25,-13,-18,-11,-16,3,13,590,-91,0,-17,-37,-1,11,-3,3.488566,349.25,0.16166778,95494.664,0.009213001,151.58333,288.32,1.4239972,"{""type"":""Point"",""coordinates"":[119.40941096282491,28.53233397405675]}"
1_0000000000000000001c,30,25,20,47,33,190,20,1,12,18,1278,-38,41,-17,-23,40,-7,-7,-15,12,0,-20,7,-7,-8,9,-1,14,1460,-59,47,-32,-50,30,-6,-9,2.1123946,370.41666,0.25750113,100039.336,0.012573,150.25,291.47,4.154664,"{""type"":""Point"",""coordinates"":[121.07354301686985,28.6285435383859]}"
1_0000000000000000001e,32,29,26,30,30,192,25,1,10,9,51,-49,38,0,8,-10,-12,0,-15,268,12,-20,-3,-26,-51,-24,-2,8,49,-45,11,-6,7,-4,-5,0,2.3044715,361.33334,0.19833444,99762.0,0.011158667,152.5,289.9233,2.529997,"{""type"":""Point"",""coordinates"":[121.29183384984024,28.508620474654535]}"
1_0000000000000000001f,32,28,25,33,28,188,22,1,9,10,-17,-57,-56,-16,-21,13,40,1,-17,687,52,-2,-39,-1,-46,-21,-6,9,-29,-63,-49,-27,-21,-1,32,1,2.303842,364.41666,0.18083444,101216.0,0.011149334,153.0,290.50333,3.1033306,"{""type"":""Point"",""coordinates"":[121.3961277643793,28.474124868905072]}"
1_00000000000000000020,33,27,25,37,24,191,15,1,3,15,770,-39,4,-40,-60,25,16,-4,-18,346,54,-11,-24,0,-27,-2,-3,12,553,-48,3,-56,-50,-2,0,-2,2.1332834,364.16666,0.18500112,101268.0,0.011094,152.83333,290.46,2.602664,"{""type"":""Point"",""coordinates"":[121.52737248568538,28.514818625118817]}"
1_00000000000000000027,30,27,26,47,44,197,29,1,100,19,133,-108,-1,-18,-42,15,9,0,-7,-289,28,-1,30,-12,-43,-14,1,15,190,-105,-12,-3,-46,4,16,0,0.0,339.91666,0.17666778,92590.664,0.009227334,143.33333,286.5,1.5526639,"{""type"":""Point"",""coordinates"":[114.99616730461267,28.664657797817757]}"
1_0000000000000000002c,38,39,41,62,65,200,48,1,43,13,61,-72,5,-12,-42,15,10,0,-6,-5,25,22,6,-39,-44,28,0,11,19,-69,2,-12,-43,4,20,0,3.6685889,369.83334,0.18000111,100756.0,0.011602667,145.58333,291.40665,2.1853306,"{""type"":""Point"",""coordinates"":[115.49096253480617,28.65657344760786]}"
1_0000000000000000002e,37,33,32,39,34,199,27,1,36,8,109,-58,-12,0,-22,0,9,0,-13,363,31,-15,6,-21,-7,-16,-3,7,195,-55,-14,8,-31,2,14,0,1.4064668,368.33334,0.17916778,100887.336,0.011396667,151.16667,291.39334,2.504664,"{""type"":""Point"",""coordinates"":[115.82675068053489,28.728797507370526]}"
1_0000000000000000002f,41,35,32,34,27,192,23,1,37,2,88,-42,-16,-14,-11,-5,6,0,-12,19,-15,-2,-44,12,-25,31,0,1,119,-43,-12,-12,-14,-7,8,0,4.7455196,368.58334,0.17833444,101134.0,0.011381667,152.58333,291.49,2.5619972,"{""type"":""Point"",""coordinates"":[115.89304859499752,28.666004446335894]}"
1_00000000000000000030,42,36,34,37,29,184,22,1,21,8,133,-89,4,16,-55,18,0,0,-14,-229,25,4,-13,-22,-32,30,0,6,7,-63,-12,13,-49,21,-2,0,2.3079386,368.58334,0.17833444,101134.0,0.011381667,152.58333,291.49,2.5619972,"{""type"":""Point"",""coordinates"":[115.96365400107778,28.697267203821614]}"
1_00000000000000000036,38,32,30,34,28,189,22,1,23,8,160,-53,-22,4,-31,4,7,0,-11,-237,-27,2,-28,-37,-12,-11,0,7,186,-66,-19,5,-33,4,12,0,0.92740995,365.5,0.17666778,101150.0,0.010557334,157.0,291.10666,2.3993306,"{""type"":""Point"",""coordinates"":[116.67808671275982,28.696995198657348]}"
